id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,yr_built
8563000770,490000.0,3,1.75,1510,8433,1.0,0.0,4,7,1967
2215900180,270000.0,3,2.5,1690,7165,2.0,0.0,4,7,1992
2771602450,370000.0,2,1.5,1010,2102,2.0,0.0,3,7,1984
722059233,327500.0,3,2.5,2090,12027,2.0,0.0,3,8,1991
1257201095,826000.0,2,1.0,1060,6120,1.0,0.0,3,7,1908
4391600035,510000.0,3,1.75,1750,7020,2.0,0.0,3,7,1934
625049310,587750.0,2,1.0,890,4730,1.0,0.0,3,7,1941
424059100,449228.0,5,2.5,3020,24750,1.0,0.0,3,8,1965
5112800042,400000.0,5,2.75,2470,19200,1.0,0.0,5,8,1977
579002870,612500.0,4,2.0,2060,5000,1.0,0.0,3,7,1949
2461900790,560000.0,4,1.75,2120,6250,1.0,0.0,5,7,1917
6788200360,727000.0,3,2.25,2180,4200,1.5,0.0,5,8,1939
7701960720,1080000.0,4,2.5,4200,35267,2.0,0.0,3,11,1990
9477201530,439000.0,3,2.25,1480,7565,1.0,0.0,3,7,1977
1821069072,335000.0,3,1.5,2240,87625,1.5,0.0,2,7,1980
5035300572,779000.0,4,1.5,2740,4912,1.0,0.0,4,8,1937
1023089019,452000.0,5,1.75,1830,47916,1.5,0.0,3,6,1948
2710600015,775000.0,4,3.0,2000,5304,1.5,0.0,4,7,1947
7504010590,790000.0,4,3.0,3180,12070,2.0,0.0,4,9,1976
1321039076,209950.0,3,1.0,970,9583,1.0,0.0,4,6,1967
4123800180,309000.0,3,2.5,1780,7859,2.0,0.0,3,7,1988
3878900395,323000.0,3,1.75,1830,12500,1.0,0.0,3,7,1947
9183701345,290000.0,2,1.75,1560,7575,1.0,0.0,3,8,2002
2125059161,960000.0,4,2.5,3430,43560,1.5,0.0,5,10,1979
2597520720,720000.0,5,2.5,2900,9525,2.0,0.0,3,9,1989
109200730,218000.0,3,1.75,1850,7684,1.0,0.0,3,8,1979
2621750110,334950.0,4,2.5,2190,7000,2.0,0.0,3,8,1997
8644400040,605000.0,4,2.25,2510,31584,2.0,0.0,4,9,1979
4237901345,825000.0,4,3.25,3200,4477,2.0,0.0,3,9,2006
8731982250,268500.0,4,1.75,1670,8000,1.0,0.0,4,8,1974
7942100180,230000.0,3,1.75,1010,9600,1.0,0.0,5,7,1969
7147800015,245500.0,2,1.5,1430,9782,1.0,0.0,3,7,1955
2826049023,440000.0,3,2.25,1880,7989,1.0,0.0,3,7,1982
3905081530,571500.0,4,2.75,2180,5799,2.0,0.0,4,8,1993
9543000945,182500.0,3,2.25,1830,4744,2.0,0.0,3,7,1997
402000145,217000.0,2,1.0,970,5600,1.0,0.0,3,6,1951
7230900120,339950.0,3,2.5,2140,7641,1.0,0.0,3,8,1979
6743700317,582500.0,2,1.0,1140,23779,1.5,0.0,3,6,1966
3738900035,298800.0,2,1.0,860,8189,1.0,0.0,3,6,1948
1328300040,317500.0,6,1.75,2540,8400,1.0,0.0,3,8,1977
952000495,598000.0,4,2.5,2420,5118,1.5,0.0,5,7,1926
7996700220,375000.0,2,2.25,1640,2240,2.0,0.0,3,8,1980
7972601445,465000.0,4,2.25,2550,7650,2.0,0.0,4,9,1996
7212650650,295000.0,3,2.5,1920,7229,2.0,0.0,3,8,1993
2413300730,263500.0,4,1.75,2210,6375,1.0,0.0,3,8,1977
5700000120,780000.0,4,1.0,3390,4500,1.5,0.0,3,8,1924
3172600031,325000.0,3,1.5,1590,7936,1.0,0.0,3,7,1956
66000265,370000.0,2,1.0,820,6550,1.0,0.0,3,7,1949
1430800100,356000.0,4,2.0,1600,12500,1.0,0.0,5,7,1938
2473411240,329950.0,4,1.75,1740,7208,1.5,0.0,3,8,1976
4310701575,429000.0,3,3.25,1410,1246,3.0,0.0,3,8,2005
7715801030,510000.0,4,2.5,1620,8125,2.0,0.0,4,7,1983
7202331050,550000.0,3,2.5,2360,4080,2.0,0.0,3,7,2003
8820903555,467500.0,3,1.0,1830,6453,1.0,0.0,4,7,1956
5708500315,615000.0,5,2.0,2130,4180,1.5,0.0,5,7,1926
526059103,325000.0,2,1.0,990,15120,1.0,0.0,4,6,1953
809001400,925000.0,3,1.0,1630,3200,1.5,0.0,4,8,1912
6123600090,251200.0,4,1.5,1310,8250,1.0,0.0,3,7,1953
6386700110,245000.0,3,2.0,1850,8208,1.0,0.0,4,7,1970
7549801395,349950.0,4,1.5,1420,6720,1.5,0.0,3,7,1925
6021502070,600000.0,2,1.0,1410,4500,1.0,0.0,3,7,1939
2767603608,405000.0,2,1.5,1170,1274,3.0,0.0,3,8,2001
425059103,625000.0,3,2.5,1860,10027,2.0,0.0,3,8,1993
1624079057,430000.0,4,1.0,1620,37075,1.5,0.0,3,7,1943
1931300688,533000.0,3,3.0,1280,1085,3.0,0.0,3,8,2004
179001425,230000.0,3,1.75,1420,3000,1.0,0.0,3,5,1931
5469300330,275000.0,4,1.75,2000,8700,1.0,0.0,5,7,1975
3678900110,403000.0,2,1.0,1100,3598,1.0,0.0,4,7,1926
3388300730,550388.0,3,3.0,1720,70567,1.0,0.0,5,7,1966
8857600490,201500.0,3,1.0,1160,8320,1.0,0.0,4,7,1959
4077800518,371000.0,3,1.0,890,7200,1.0,0.0,3,7,1951
5100403876,840000.0,3,2.5,2060,9715,2.0,0.0,3,8,1924
821049191,285000.0,3,1.5,1380,12196,1.0,0.0,4,7,1967
126039599,475000.0,4,2.25,1800,7200,1.0,0.0,3,7,1979
9287800375,685000.0,3,2.0,2210,5000,1.5,0.0,3,7,1909
926069140,879000.0,4,3.0,3590,89640,2.0,0.0,3,10,2005
4233400490,262000.0,3,2.5,1680,10300,2.0,0.0,4,7,1994
4302201005,353900.0,3,1.75,1560,5760,1.0,0.0,5,6,1927
2026079055,380000.0,1,1.5,1200,44866,1.5,0.0,3,7,1983
5104510120,305000.0,3,2.5,1690,5175,2.0,0.0,3,7,2002
7857003851,440000.0,4,2.0,2310,5004,1.0,0.0,3,7,1994
1257202430,1010000.0,4,3.5,2650,3060,2.0,0.0,3,9,2001
5104511530,549900.0,5,3.0,3610,7555,2.0,0.0,3,8,2003
5379804537,270000.0,3,2.25,1760,8287,1.0,0.0,3,7,1986
3034200410,430000.0,3,1.0,940,12521,1.5,0.0,4,7,1949
7203220410,790500.0,4,2.75,3350,5416,2.0,0.0,3,9,2014
2426049168,447450.0,3,2.25,1570,7200,2.0,0.0,3,8,1991
9828701565,375000.0,3,2.0,2240,5200,1.0,0.0,3,7,1954
259600620,565000.0,4,2.0,1950,9940,1.0,0.0,4,7,1963
5312100040,400000.0,2,1.0,1010,3916,1.0,0.0,4,6,1918
1938400040,246000.0,3,1.5,1630,10200,1.0,0.0,4,8,1976
6632900405,329922.0,3,1.75,1420,6289,1.0,0.0,3,7,1967
2125059123,1250000.0,5,3.25,3950,44431,1.0,0.0,3,10,1969
6411600113,375000.0,3,1.0,1210,7425,1.0,0.0,4,6,1910
6381500035,385000.0,3,1.75,1890,9920,1.0,0.0,3,7,1944
5149800040,255000.0,4,2.0,2560,12155,1.0,0.0,4,7,1960
3211000930,275000.0,3,1.5,1350,7800,1.0,0.0,3,7,1959
1853081250,800000.0,4,2.75,3120,5000,2.0,0.0,3,9,2010
6632300040,327000.0,2,1.0,1140,7435,1.0,0.0,3,7,1952
6117501755,355000.0,4,1.5,2230,11536,1.0,0.0,4,7,1954
6163900411,310000.0,2,1.0,1050,8220,1.0,0.0,4,6,1947
9286750100,375500.0,3,1.5,1530,7200,1.0,0.0,3,8,1975
2392100090,550000.0,3,1.75,1570,6500,1.0,0.0,3,7,1948
4302201085,248000.0,3,1.0,1470,7680,1.0,0.0,3,7,1946
3834000720,390000.0,2,1.0,1140,8147,1.0,0.0,3,7,1958
42000065,355000.0,2,1.0,1450,9150,1.0,0.0,4,7,1965
3275330120,309900.0,3,2.5,2020,26670,2.0,0.0,3,7,1987
2312400230,257000.0,3,2.25,1810,12000,2.0,0.0,3,7,1992
7518501140,300000.0,3,2.0,1260,2550,2.0,0.0,3,7,1987
1376800220,425000.0,2,1.0,1320,8830,1.0,0.0,3,7,1939
3623059101,420000.0,3,3.0,2700,47050,2.0,0.0,4,9,1986
7010701016,411000.0,1,1.0,1080,5000,1.5,0.0,3,7,1948
1025069210,762500.0,4,2.25,3130,41382,2.0,0.0,3,9,1986
7347600210,258000.0,4,1.0,1220,8500,1.5,0.0,5,6,1916
9353300820,310000.0,3,1.0,1250,10723,1.0,0.0,4,7,1961
5647900120,250600.0,4,2.5,1930,8660,1.0,0.0,3,7,1981
4123800580,352000.0,4,2.5,2470,6116,1.0,0.0,3,7,1985
6169901006,600000.0,2,1.0,1180,2160,1.0,0.0,3,7,1909
5104520620,291500.0,4,2.5,1770,5000,2.0,0.0,3,7,2004
2422049107,350000.0,4,1.75,2250,13515,1.0,0.0,4,8,1940
3260700360,279000.0,3,2.5,1540,7280,1.0,0.0,3,7,1974
1862400057,320000.0,2,1.0,820,5400,1.0,0.0,3,6,1940
7986400360,770000.0,5,1.5,2160,5000,1.5,0.0,4,8,1926
1789900065,215000.0,3,1.75,1770,29004,1.0,0.0,3,8,1959
3822200164,423500.0,3,2.25,1890,7498,1.0,0.0,3,7,1987
259600410,505000.0,3,2.25,1460,7210,1.0,0.0,3,7,1963
3630120880,780000.0,3,3.5,3310,5558,2.0,0.0,3,9,2005
2822049210,165000.0,3,1.5,1630,22764,1.0,0.0,3,7,1970
6821100015,707000.0,2,2.5,2130,5001,1.0,0.0,5,8,1972
2976800115,349170.0,4,1.75,1670,8856,1.0,0.0,3,7,1955
7436600090,287000.0,4,1.5,1300,10050,1.5,0.0,3,7,1963
3296000110,645000.0,4,2.5,2430,14400,1.0,0.0,5,8,1963
7443000652,365000.0,2,1.5,790,1123,2.0,0.0,3,8,2003
3995700220,380000.0,3,1.0,1380,8147,1.0,0.0,4,7,1948
4191400090,525000.0,4,1.5,1680,10500,2.0,0.0,3,7,1962
7518505070,402000.0,4,2.25,2000,3672,2.0,0.0,5,7,1926
9144300110,308000.0,2,1.0,1680,9250,1.0,0.0,3,7,1969
7853301930,405000.0,3,2.5,1960,6997,2.0,0.0,3,7,2006
3586500770,808000.0,3,1.75,2590,32380,1.0,0.0,3,8,1951
7203100730,875000.0,4,3.5,3790,6874,2.5,0.0,3,9,2010
8644400180,860000.0,3,2.5,2370,55321,3.0,0.0,4,8,1982
2071500011,367500.0,4,2.25,1930,7925,1.0,0.0,3,8,1960
5423600100,604000.0,6,3.5,2580,13572,1.0,0.0,3,8,1987
3734900110,230000.0,2,0.75,890,19703,1.0,0.0,3,6,1934
2126049154,435000.0,4,2.75,2160,8148,1.0,0.0,3,7,1978
1310930100,525000.0,4,1.75,1570,16697,1.0,0.0,3,7,1981
8103000110,280000.0,2,1.5,1480,15641,1.0,0.0,4,7,1940
8103000110,490000.0,2,1.5,1480,15641,1.0,0.0,4,7,1940
7227501765,265000.0,4,1.75,1430,5490,1.0,0.0,5,6,1942
5412400180,267500.0,3,2.5,1400,7629,1.0,0.0,3,7,1988
4037500110,404000.0,4,1.75,1840,10720,1.0,0.0,3,7,1958
425200145,265000.0,3,1.0,1020,8610,1.0,0.0,5,7,1959
6073300750,480000.0,5,2.75,2550,7725,1.0,0.0,5,8,1967
7200001254,550000.0,4,1.75,2150,9000,1.0,0.0,4,7,1966
9828201745,615000.0,2,1.5,880,2400,1.5,0.0,3,7,1929
9238500410,464000.0,3,1.75,1630,28600,1.0,0.0,3,8,1967
2587910180,365000.0,3,1.0,1380,30940,2.0,0.0,3,8,1976
8663200450,490000.0,4,2.25,2800,10800,1.0,0.0,3,8,1977
396100110,282613.0,2,1.0,830,6017,1.0,0.0,4,6,1954
1795900210,575550.0,4,2.5,2060,7475,1.0,0.0,3,8,1985
1796370730,259900.0,3,2.0,1490,7770,1.0,0.0,4,7,1990
7787100210,450000.0,4,2.25,2120,8267,2.0,0.0,3,8,1996
1137450120,487500.0,4,2.5,2810,6296,2.0,0.0,3,9,2013
1921059303,275000.0,4,2.25,2400,17842,2.0,0.0,4,7,1973
6699000610,305000.0,3,2.5,2460,5027,2.0,0.0,3,8,2002
3083000910,410000.0,3,2.0,1320,6000,1.5,0.0,4,7,1920
192600100,440000.0,4,2.5,2160,7826,1.0,0.0,4,7,1976
5608010750,1160000.0,4,3.5,4190,15724,2.0,0.0,3,11,1994
6140100150,500000.0,4,2.0,2280,7200,1.0,0.0,4,7,1956
9550203690,961000.0,5,2.75,2590,6120,2.0,0.0,3,8,1909
5423010180,825000.0,4,2.25,2770,9340,2.0,0.0,4,9,1979
2919200665,734000.0,3,1.75,2145,3840,1.5,0.0,5,8,1910
2122059199,490000.0,4,4.25,4480,5715,2.0,0.0,3,7,2003
3601200017,175000.0,4,2.5,1780,6000,2.0,0.0,3,7,1991
2658000115,190000.0,1,1.0,720,4800,1.0,0.0,3,6,1914
7349400610,305000.0,4,2.25,2050,12581,2.0,0.0,4,7,1978
1105000015,417000.0,2,1.0,920,6600,1.0,0.0,3,6,1919
7202470100,661000.0,3,2.5,1940,8196,2.0,0.0,3,8,1991
2832100910,435000.0,4,2.75,2230,9640,1.0,0.0,3,8,1998
4100000040,788000.0,5,2.25,2910,9454,1.0,0.0,3,8,1972
357000025,570000.0,2,1.0,1790,3760,1.5,0.0,4,8,1912
3179100180,1540000.0,5,3.25,2920,6960,2.0,0.0,3,9,1953
2487700065,400000.0,2,1.0,840,5510,1.0,0.0,3,7,1955
1160000300,453000.0,3,1.75,1550,7200,1.0,0.0,3,7,1949
3904100035,235000.0,2,1.0,1270,3008,1.0,0.0,4,6,1923
8682290360,457000.0,2,2.0,1440,9985,1.0,0.0,3,8,2006
722059002,380000.0,2,2.5,2110,114127,1.0,0.0,4,8,1975
1022069183,725000.0,3,2.5,3580,54450,1.5,0.0,3,9,1990
5589300205,274000.0,5,1.0,1680,9383,1.0,0.0,3,7,1929
1787600165,396500.0,3,1.75,2390,7149,1.0,0.0,3,8,1955
405100165,460000.0,2,1.5,1820,7800,1.0,0.0,4,7,1956
2742100085,449500.0,6,4.0,2280,5275,1.0,0.0,3,7,1998
3204300625,785950.0,4,3.0,2530,4560,1.5,0.0,3,7,1925
6619910230,545000.0,3,2.5,1940,9775,1.0,0.0,3,8,1975
3275310220,244000.0,3,2.0,1360,9688,1.0,0.0,4,7,1983
5466310730,165000.0,3,2.5,1660,2415,2.0,0.0,3,7,1983
7504100110,642000.0,3,2.5,2670,10082,1.0,0.0,3,10,1987
9320990110,340000.0,3,2.5,1720,4120,2.0,0.0,3,7,1999
1400700150,730000.0,4,2.5,3550,35689,2.0,0.0,4,9,1991
1186000150,563250.0,3,1.75,1370,2800,1.0,0.0,5,7,1982
1024069009,675000.0,5,2.5,2820,67518,2.0,0.0,3,8,1979
464001115,620000.0,3,1.5,1620,6630,1.0,0.0,3,8,1954
886000015,275000.0,2,2.0,1290,9041,1.0,0.0,3,7,1956
3537900180,700000.0,2,1.0,1300,12000,1.0,0.0,4,8,1959
8651442510,220000.0,4,2.0,1620,5200,1.5,0.0,4,7,1978
114700150,236000.0,3,1.75,1560,10919,1.0,0.0,3,7,1975
472000620,790000.0,3,2.5,2600,4750,1.0,0.0,4,9,1951
5491200210,350000.0,3,1.0,2010,6000,1.0,0.0,3,7,1967
7970800100,283200.0,4,2.5,1982,6406,2.0,0.0,3,8,2004
8122600165,273000.0,3,1.0,1500,6250,1.0,0.0,3,6,1945
686530110,599000.0,5,2.25,2460,8710,1.0,0.0,4,8,1976
5151600530,460000.0,4,2.5,2680,11998,1.0,0.0,3,8,1960
5649000150,385000.0,4,1.75,1720,8750,1.0,0.0,3,7,1971
7812800775,264250.0,3,1.0,1420,7420,1.5,0.0,3,6,1944
2770604410,608000.0,3,2.5,1760,1472,3.0,0.0,3,8,2006
9485951510,450000.0,3,2.5,2790,48994,2.0,0.0,4,9,1984
4059400265,339950.0,5,2.0,1890,6050,2.0,0.0,4,7,1944
993000100,760000.0,6,3.75,3810,6150,2.0,0.0,4,8,1977
4157600150,730000.0,6,2.75,3280,16449,1.0,0.0,4,7,1963
3624039111,215000.0,3,1.0,980,5600,1.0,0.0,2,6,1949
1687910100,655000.0,4,2.25,2060,8470,1.0,0.0,3,8,1983
5419800330,240000.0,3,2.5,1500,10652,2.0,0.0,4,7,1981
5035300085,730000.0,4,2.0,2360,6000,1.0,0.0,5,7,1939
325059131,390000.0,4,1.5,1940,12100,1.0,0.0,3,7,1962
3574750150,511000.0,3,2.5,1820,4883,2.0,0.0,3,9,2005
9828702055,358000.0,2,1.5,960,1808,2.0,0.0,3,7,1993
2207100650,499990.0,3,1.75,1630,8400,1.0,0.0,4,7,1955
6187700501,360000.0,4,2.0,1650,7552,1.0,0.0,4,7,1977
4137020910,297300.0,3,1.75,1980,9220,2.0,0.0,3,8,1987
3034200530,400000.0,3,1.0,1430,10005,1.5,0.0,4,7,1950
1463400081,230000.0,3,1.75,1260,10164,1.0,0.0,4,6,1964
1895450090,323800.0,3,2.5,2060,7658,2.0,0.0,3,8,2003
6821102346,505000.0,3,2.25,1670,1596,2.0,0.0,3,8,2002
1842200040,425000.0,3,1.5,1300,19163,1.0,0.0,3,7,1964
3760500602,608095.0,3,2.5,2680,17707,2.0,0.0,3,9,1983
6071000265,550000.0,3,2.5,2140,10136,1.0,0.0,3,8,1958
3034200933,399888.0,4,2.25,1820,8255,1.5,0.0,4,7,1930
2028701165,430000.0,2,1.0,1050,2570,1.0,0.0,5,7,1927
5634500234,554990.0,3,2.5,2100,6092,2.0,0.0,3,8,2013
2310100180,359950.0,3,2.5,2210,6280,2.0,0.0,3,8,2003
8835200790,280000.0,2,1.0,870,4025,1.0,0.0,3,7,1981
2473000410,479950.0,4,2.25,2570,11070,2.0,0.0,4,8,1966
3286800110,575000.0,5,1.75,2980,53578,1.0,0.0,4,9,1976
1126059170,760500.0,4,2.25,2310,36136,2.0,0.0,4,9,1977
6818400110,261000.0,4,1.5,2040,10488,1.0,0.0,3,7,1961
4217401035,1480000.0,3,2.25,3290,5000,2.0,0.0,3,9,1939
1939120450,657500.0,3,2.5,2670,10496,2.0,0.0,3,9,1989
4137010530,331950.0,4,2.5,2530,9933,2.0,0.0,3,8,1990
2624039133,514000.0,3,1.75,1720,5899,1.0,0.0,3,8,1986
2944010210,1090000.0,4,2.5,3930,21894,2.0,0.0,3,11,1987
8651443360,195700.0,3,1.0,1120,5200,1.0,0.0,5,7,1976
1338300180,1400000.0,4,2.25,3960,8640,2.0,0.0,3,9,1925
624110540,1180000.0,4,3.25,4060,20822,2.0,0.0,3,10,1991
4039700090,643403.0,3,2.5,2350,9648,1.0,0.0,4,9,1966
6752601110,357000.0,4,2.5,2380,7066,2.0,0.0,4,7,1997
1088700100,905000.0,3,2.5,2930,9280,2.0,0.0,4,10,1988
7893207925,265000.0,3,1.5,1290,7100,1.0,0.0,3,6,1954
3449820100,535000.0,2,2.5,2730,7246,2.0,0.0,3,9,1998
1588600110,450000.0,3,1.0,1290,5440,1.0,0.0,4,6,1929
8079040300,460500.0,4,2.5,2170,7533,2.0,0.0,3,8,1991
2425059144,607500.0,4,2.5,2110,13939,1.0,0.0,3,8,1978
8857640710,479000.0,4,2.5,2590,6139,2.0,0.0,3,8,2001
3834000400,415000.0,3,1.0,1630,8146,1.0,0.0,3,7,1952
461002050,450000.0,2,1.0,910,5000,1.0,0.0,4,6,1914
724069065,1140000.0,3,2.5,2780,33503,1.5,0.0,4,8,1969
4307351180,430000.0,5,3.0,3880,8432,2.0,0.0,3,7,2004
984100340,296000.0,3,1.75,1360,10742,1.0,0.0,5,7,1971
7559600200,641000.0,4,2.5,2600,6015,2.0,0.0,3,8,2004
1995200320,280000.0,3,2.25,1220,5739,1.0,0.0,3,7,1984
4223000140,260750.0,3,2.0,1560,9635,1.0,0.0,3,7,1966
7215730200,601000.0,4,2.5,2080,5191,2.0,0.0,3,8,2001
1900600105,255000.0,3,1.5,1490,6604,1.0,0.0,4,6,1918
3262301610,865000.0,3,1.5,1530,10827,1.0,0.0,4,8,1955
524059250,1390000.0,4,2.5,3450,17400,1.5,0.0,4,9,1964
8594400350,315000.0,3,2.25,1400,31626,1.0,0.0,2,7,1987
1454100260,357000.0,3,1.0,1370,6450,1.0,0.0,3,7,1948
1934800138,390000.0,2,1.5,1050,934,2.0,0.0,3,8,2007
2946003415,174500.0,2,1.0,1010,5200,1.0,0.0,3,7,1955
1926049326,305000.0,2,1.0,1210,7140,1.5,0.0,3,6,1921
7655900187,449000.0,5,1.75,1720,14040,1.0,0.0,4,8,1956
7452500565,260000.0,3,2.0,2710,5000,2.0,0.0,3,6,1951
2871000400,751000.0,4,2.5,3110,6142,2.0,0.0,3,9,2004
6150200060,370037.0,2,1.0,1250,9270,1.0,0.0,4,7,1948
2473460060,349000.0,3,1.75,1740,7682,1.0,0.0,3,8,1978
9558021000,348000.0,4,2.5,2070,3808,2.0,0.0,3,8,2003
1250201610,1220000.0,3,3.25,3030,5600,2.0,0.0,3,9,1905
1321720160,510000.0,4,3.0,3610,18948,2.0,0.0,3,10,1993
5029450200,265000.0,3,1.5,1520,6805,1.0,0.0,4,7,1981
723000226,1250000.0,3,2.75,2780,4815,3.0,0.0,3,10,1974
5683500030,489000.0,4,1.0,1150,5217,1.5,0.0,3,7,1951
312000295,400000.0,2,1.0,920,5120,1.0,0.0,5,7,1952
9510970520,638000.0,3,2.5,2110,3600,2.0,0.0,3,9,2005
8691410310,680000.0,4,2.5,3290,6012,2.0,0.0,3,9,2005
1656600310,629000.0,4,2.5,2660,22050,2.0,0.0,3,9,1996
1774200060,669000.0,4,2.75,2700,35362,2.0,0.0,5,8,1976
4137070030,272000.0,3,2.5,1980,6608,2.0,0.0,3,8,1994
2144800117,270000.0,4,2.25,2600,9900,1.0,0.0,3,7,1965
3392100140,215000.0,3,1.0,1280,9775,1.0,0.0,3,6,1964
2581900060,690000.0,3,1.5,1710,17707,1.0,0.0,4,7,1947
4058801230,256000.0,4,1.75,1270,6825,1.0,0.0,3,7,1950
254000695,410000.0,3,1.0,1190,5280,1.0,0.0,4,7,1957
3013300830,410000.0,2,1.0,1030,4366,1.0,0.0,3,7,1912
2475201070,259000.0,3,1.75,1240,4000,1.0,0.0,3,7,1986
798000421,292000.0,3,1.0,1730,21183,1.0,0.0,3,7,1955
4104500181,1650000.0,4,3.5,4610,12500,2.0,0.0,3,11,2003
8701600030,518000.0,5,1.0,1590,5000,1.5,0.0,3,7,1929
7968460270,259500.0,3,2.0,1330,35060,1.0,0.0,3,7,1989
9406570350,354000.0,4,2.5,2340,5420,2.0,0.0,3,8,2003
686900030,999950.0,3,2.25,3740,22464,2.0,0.0,5,8,1966
6071300030,464500.0,3,1.75,1150,10466,1.0,0.0,5,7,1959
5416500520,300000.0,3,2.5,1750,4200,2.0,0.0,3,7,2005
1102000270,1080000.0,3,2.75,3890,7216,2.0,0.0,3,8,1967
5422430320,309950.0,4,2.5,1770,6666,2.0,0.0,3,7,1989
7011201550,780000.0,4,2.0,2600,4800,1.0,0.0,3,8,1953
7575620640,329000.0,3,2.0,1840,6755,1.0,0.0,3,8,1989
1246700136,405000.0,3,1.5,1280,9600,1.0,0.0,4,7,1960
3211100240,349000.0,4,1.75,1700,7800,1.0,0.0,5,7,1981
8078100140,374950.0,4,2.5,1980,12062,2.0,0.0,3,8,1992
6675500105,306000.0,3,2.0,1160,7217,1.0,0.0,3,7,1969
4040700310,416000.0,4,1.75,1980,7840,1.0,0.0,4,7,1961
6388910160,560000.0,3,2.5,1960,12476,2.0,0.0,4,8,1989
4023500990,260000.0,3,1.5,1270,20700,1.0,0.0,2,7,1948
2921049121,306500.0,3,2.25,2060,38377,1.0,0.0,4,8,1978
4137040060,265500.0,3,2.5,1450,8977,1.0,0.0,3,8,1990
7982600030,219000.0,3,1.5,1200,12000,1.0,0.0,3,7,1986
3222079083,499000.0,3,2.0,2090,42689,1.5,0.0,3,7,1959
2705600069,514950.0,3,2.25,1310,1264,3.0,0.0,3,8,2014
8691360200,875000.0,4,2.75,3790,10669,2.0,0.0,3,10,1999
9541600350,831000.0,3,2.25,2240,8800,1.0,0.0,5,8,1957
8562740400,689900.0,4,3.25,2740,7266,2.0,0.0,3,9,2003
705700960,315000.0,3,2.5,1660,10763,2.0,0.0,3,7,1994
2645500013,336500.0,3,1.0,1480,7284,1.0,0.0,3,7,1963
5318100200,1100000.0,3,2.75,2640,4050,1.5,0.0,5,8,1926
4047200135,289275.0,3,2.0,2860,24046,1.0,0.0,3,9,1985
6619910240,505000.0,3,1.75,1640,10695,1.0,0.0,3,8,1975
5288200070,450000.0,3,1.0,1450,3350,1.5,0.0,4,7,1919
7852110070,567500.0,3,2.5,2300,7398,2.0,0.0,3,8,2001
2130700860,375000.0,3,2.0,1540,8885,1.5,0.0,5,6,1939
3975400045,920000.0,6,3.0,3300,4218,2.0,0.0,3,8,1970
5451200520,850000.0,4,2.25,2130,11843,2.0,0.0,4,9,1972
624100990,725000.0,4,3.0,2420,12000,1.0,0.0,3,9,1984
2424059139,900000.0,3,3.25,3870,33980,2.0,0.0,3,10,1991
2883200875,680200.0,2,1.5,1960,6000,1.0,0.0,3,8,1951
1917300105,216500.0,3,1.0,1170,9000,1.0,0.0,4,6,1918
7203000200,325000.0,3,1.5,1890,7650,1.0,0.0,5,7,1966
9510971070,675000.0,3,2.5,2250,4134,2.0,0.0,3,9,2004
1774220070,550000.0,4,2.25,2590,36256,2.0,0.0,3,8,1978
1563102685,875000.0,3,2.5,2520,3750,2.0,0.0,4,9,1995
395800370,246600.0,4,1.0,1340,8400,1.0,0.0,5,7,1966
5561100431,510000.0,5,2.5,2510,83231,1.0,0.0,4,7,1975
5145100310,305000.0,3,1.0,910,8008,1.0,0.0,3,7,1971
255550270,350000.0,3,2.5,1970,3655,2.0,0.0,3,7,2003
1123049129,284200.0,3,1.75,1540,6632,1.0,0.0,3,7,1959
9407150310,357000.0,4,2.5,1980,9757,2.0,0.0,5,7,1995
7732501000,854000.0,4,2.75,3150,38865,1.0,0.0,3,10,1986
1024069205,1180000.0,4,2.5,4700,49658,2.0,0.0,3,10,1999
5426300060,1000000.0,3,2.25,2300,15952,1.0,0.0,4,8,1963
3797000400,616500.0,4,2.25,1880,3000,2.0,0.0,3,8,1909
2877102196,750000.0,4,2.75,2640,3750,2.0,0.0,5,7,1911
2894700270,275000.0,4,2.25,2670,10050,1.0,0.0,4,8,1962
2862100260,540000.0,4,1.75,1840,4280,1.0,0.0,4,7,1918
4365200520,490000.0,3,2.25,1410,7740,1.0,0.0,5,6,1923
3629980350,753000.0,4,2.5,3060,8167,2.0,0.0,3,9,2005
3598600049,224000.0,1,0.75,840,7203,1.5,0.0,3,6,1949
7812801925,230000.0,4,1.75,1850,6000,1.0,0.0,4,6,1944
4178500640,306000.0,4,2.5,1880,9426,2.0,0.0,4,7,1990
9528104660,905000.0,4,3.5,2980,3000,2.0,0.0,3,9,2008
5013500400,440000.0,4,1.0,1440,6678,1.0,0.0,3,7,1950
2550820060,280000.0,3,1.75,1630,10001,1.0,0.0,4,7,1977
3905050240,425000.0,3,2.5,1930,4500,2.0,0.0,3,8,1990
1245002445,670000.0,2,1.75,1650,7500,1.0,0.0,4,7,1959
6865200831,475000.0,2,1.0,820,2723,1.0,0.0,3,7,1921
1446801000,352000.0,5,2.5,2900,6650,1.0,0.0,3,7,1964
4038700830,575000.0,4,1.75,2330,8800,1.0,0.0,4,7,1961
8691410060,750000.0,4,2.5,3020,7465,2.0,0.0,3,9,2004
1325059083,830000.0,4,2.5,1850,50662,1.0,0.0,3,8,1978
2323059074,137124.0,3,1.0,960,27442,1.0,0.0,4,6,1970
7950304075,225000.0,4,1.0,1150,6000,1.5,0.0,3,6,1907
